Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::to_string",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"__scrt_set_unhandled_exception_filter",1,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<UI>::operator()",1,0.01,0.00,1.25,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::~vector<Coordinate,std::allocator<Coordinate> >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1>::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1><Cursor * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1>::_Get_second",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::~Scene_Graph",1,0.01,0.00,0.88,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<UI>,UI *,1>::_Compressed_pair<std::default_delete<UI>,UI *,1><UI * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Render_Component::Change_Simple_Animation",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::`dynamic atexit destructor for '_Fac_tidy_reg''",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1>::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1><std::allocator<char> const &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Fetch_Item_Template",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<UI,std::default_delete<UI> >::_Unique_ptr_base<UI,std::default_delete<UI> ><UI *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Umove_if_noexcept",9,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"Game_Library::Get_Num_Structure_Template",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<int> >::select_on_container_copy_construction",48,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object::Draw",500,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<int> > >",129,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Cursor>::operator()",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::Message_Array",1,0.10,0.00,8.54,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::__autoclassinit2",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"atexit",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Path_Field::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1>::_Get_second",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1>::_Get_second",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__crt_fast_encode_pointer<void (__cdecl**)(void)>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>,1>::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >,1>,1><std::less<Coordinate> const &,std::_Zero_then_variadic_args_t>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> >::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> ><std::_Facet_base *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> >::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> ><Game_Library *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Update",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Global_Service_Locator",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Message_Array,std::default_delete<Message_Array> >::_Unique_ptr_base<Message_Array,std::default_delete<Message_Array> ><Message_Array *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?tie@?$basic_ios@DU?$char_traits@D@std@@@std@@QBEPAV?$basic_ostream@DU?$char_traits@D@std@@@2@XZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> >::_Myptr",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> >::_Myptr",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1>::_Get_second",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<Coordinate>::allocator<Coordinate>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Global_Service_Locator>::operator()",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><UI_Component_Item_Slot_Button>",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1>::_Get_second",7,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > &>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Item_Slot_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >,1>::_Get_first",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<UI_Component_Graphic_Button *,std::allocator<UI_Component_Graphic_Button> >::__autoclassinit2",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Set_Font_Type",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Generic::Get_Panel_Name",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><Coordinate>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<int,std::allocator<int> > const &>",72,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >",1,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1>::_Get_second",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<Coordinate> > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<Global_Service_Locator * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__crt_fast_decode_pointer<void (__cdecl**)(void)>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Get_Mouse_Grid_Coord",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><std::vector<int,std::allocator<int> > >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::less<Coordinate> const &>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::vector<int,std::allocator<int> > >",114,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Set_Click_Message",23,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >::_Rrotate",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<int const &>",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<std::vector<int,std::allocator<int> >,std::vector<int,std::allocator<int> > >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Structure_Job_Oxygenate_Surroundings",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::Return_Event",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Scene_Graph,std::default_delete<Scene_Graph> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"LTimer::LTimer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1>::_Get_second",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Fac_node::`scalar deleting destructor'",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_UIntegral_to_buff<char,unsigned int>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Facet_base * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Zero_then_variadic_args_t>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Global_Service_Locator>,Global_Service_Locator *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Path_Field::Path_Field",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<UI>,UI *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::destroy<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> *>",462,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::~_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object::Get_Array_Index",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<UI_Component_Graphic_Button>::allocator<UI_Component_Graphic_Button>",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Fetch_Blueprint",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Generic::Init",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_release_startup_lock",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_range2<char *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> >::get_deleter",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"_RTC_Terminate",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> >::_Umove_if_noexcept",13,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Fac_node::operator new",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *>",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::_Release",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Assign_Panel",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Structure_Create_Type::operator=",9,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > > >",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Cursor",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object_Service_Locator::Return_Object_Pointer",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::end<char,21>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> > >::destroy<std::pair<Coordinate const ,bool> >",153,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Path_Field,std::default_delete<Path_Field> >::unique_ptr<Path_Field,std::default_delete<Path_Field> ><std::default_delete<Path_Field>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"LTimer::free",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::allocator<std::vector<int,std::allocator<int> > > >",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Fac_node::_Fac_node",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<560>",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >::_Getal",26,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<Game_Library * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Scene_Graph",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Cursor_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::max_size",19,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unchecked<char *>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > &>",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_initialize_type_info",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::construct<std::vector<int,std::allocator<int> >,std::vector<int,std::allocator<int> > &>",24,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Get_data",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> > >",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<UI_Component_Item_Slot_Button>::allocator<UI_Component_Item_Slot_Button>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::operator!=<UI_Component_Graphic_Button,UI_Component_Graphic_Button>",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_is_user_matherr_present",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__crt_rotate_pointer_value",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_is_ucrt_dll_in_use",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"_RTC_Initialize",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Custom_Message::Get_Message_Length",172,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Draw_System_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Game_Renderer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Game_Window",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_MB_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Pathfinder",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_UI_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::operator=",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::Clear_All",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::free",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"post_pgo_initialization",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Simple_Clip",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Create_Background",1,0.00,0.00,0.26,0.00,"Project_Valerian.exe",
"std::_Allocate_manually_vector_aligned<std::_Default_allocate_traits>",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<Tile_Queue>,std::_Vector_val<std::_Simple_types<Tile_Queue> >,1>::_Get_second",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Graphic_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >,1>::_Get_first",26,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1>::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1><Path_Field * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1>::_Get_second",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1>::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1><Scene_Graph * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1>::_Get_first",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::select_on_container_copy_construction",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<UI_Component_Graphic_Button> >::max_size",26,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
