Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1><>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"_free_dbg",1,0.00,0.00,0.00,0.00,"ucrtbased.dll",
"std::_Compressed_pair<std::default_delete<Global_Service_Locator>,Global_Service_Locator *,1>::_Get_second",17,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >::_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >",4,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Myproxy",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Orphan_ptr",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Construct",1,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Umove_if_noexcept",9,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<Tile_Queue> >::destroy<Tile_Queue>",25,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<int>::allocator<int>",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Swap_all",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI::~UI",1,0.01,0.00,1.67,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::__autoclassinit2",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Parse_Input_Message",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::~unique_ptr<Draw_System,std::default_delete<Draw_System> >",1,0.50,0.00,58.62,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::Push_Message_Into_Stream",2,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::operator->",7,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Freeheadnode",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<Tile_Queue>::deallocate",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::vector<Tile_Queue,std::allocator<Tile_Queue> >",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Rechecked<UI_Component_Graphic_Button *,UI_Component_Graphic_Button *>",13,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::`scalar deleting destructor'",1,0.05,0.00,6.42,0.00,"Project_Valerian.exe",
"std::_Destroy_range1<std::allocator<Tile_Queue> >",26,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unchecked<std::vector<int,std::allocator<int> > *>",30,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Orphan_all",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::~UI_Window_Structure_Create",2,0.00,0.00,0.16,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::Init",1,0.01,0.00,1.60,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<int,std::allocator<int> > >::deallocate",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Draw_System>::operator()",1,0.50,0.00,58.62,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Change_Offset_Rect",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Fac_node::~_Fac_node",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Scene_Graph::Create_Entity",2,0.00,0.00,0.06,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<node *,std::allocator<node> >::_Uninitialized_backout_al<node *,std::allocator<node> >",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"mainCRTStartup",1,100.00,0.00,"11,827.32",0.00,"Project_Valerian.exe",
"GetModuleHandleW",1,0.00,0.00,0.00,0.00,"KERNEL32.dll",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::_Tidy",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Console::Push_Message_Into_Stream",2,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::_Get_size_of_n<12>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::~unique_ptr<Cursor,std::default_delete<Cursor> >",1,0.00,0.00,0.12,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >::_Vector_val<std::_Simple_types<UI_Component_Graphic_Button> >",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >::~_Vector_alloc<std::_Vec_base_types<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Item_Slot_Button> >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Action_Goal_Traversal",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::get",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::clear",1,0.01,0.00,1.50,0.00,"Project_Valerian.exe",
"UI::Init",1,0.01,0.00,1.60,0.00,"Project_Valerian.exe",
"UI::Push_Message_To_Console",2,0.00,0.00,0.05,0.00,"Project_Valerian.exe",
"std::_Default_allocator_traits<std::allocator<std::vector<int,std::allocator<int> > > >::max_size",19,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Set_Font_Type",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Free_proxy",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::_Move_assign_from",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::~vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >",3,0.00,0.00,0.10,0.00,"Project_Valerian.exe",
"AI_Item_Component::Add_Item_To_Inventory",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > ><std::allocator<Tile_Queue>,void>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Construct",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::priority_queue<node,std::vector<node,std::allocator<node> >,std::less<node> >::priority_queue<node,std::vector<node,std::allocator<node> >,std::less<node> >",4,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"UI_Component_Generic::Assign_Window",32,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Array::~Message_Array",1,0.05,0.00,6.20,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::~unique_ptr<Game_Library,std::default_delete<Game_Library> >",1,0.02,0.00,2.67,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1>::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1><Draw_System * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::`scalar deleting destructor'",1,0.02,0.00,2.67,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<UI_Component_Item_Slot_Button>,std::_Vector_val<std::_Simple_types<UI_Component_Item_Slot_Button> >,1>::_Get_first",34,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::~_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::~vector<Tile_Queue,std::allocator<Tile_Queue> >",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> >::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> ><Draw_System *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Structure_Send_Out_Mining_Request",2,0.00,0.00,0.03,0.00,"Project_Valerian.exe",
"std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > >",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><UI_Component_Graphic_Button>",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<node> >::_Vector_val<std::_Simple_types<node> >",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<Game_Library>::operator()",1,0.02,0.00,2.67,0.00,"Project_Valerian.exe",
"AI_Job_Component::Structure_Job_Triage",4,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"UI::`scalar deleting destructor'",1,0.01,0.00,1.68,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Tidy",1,0.01,0.00,1.51,0.00,"Project_Valerian.exe",
"Projectile_Template::operator=",3,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >::~_Vector_alloc<std::_Vec_base_types<node,std::allocator<node> > >",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object::Return_Object_Component_Pointer",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Adjust_manually_vector_aligned",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::get",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Component_Message_Stream::Push_Message_Into_Stream",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"snprintf",5,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::__autoclassinit2",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::_Tidy",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::`dynamic atexit destructor for '_Fac_tidy_reg''",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Scene_Graph::Return_Nearest_Accessible_Coordinate",2,0.00,0.00,0.07,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::get",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Panel_Generic::UI_Panel_Generic",24,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::clear",2,0.00,0.00,0.14,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > ><std::allocator<std::vector<int,std::allocator<int> > >,void>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Core::Get_Message_String",2,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::~_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >",1,0.02,0.00,2.30,0.00,"Project_Valerian.exe",
"?width@ios_base@std@@QBE_JXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Free_proxy",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::~UI_Window_Screen_Buttons",2,0.00,0.00,0.05,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::endl<char,std::char_traits<char> >",1,0.00,0.00,0.27,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Graphic_Button> >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::~UI_Window_Player_Diagnostic",2,0.01,0.00,0.84,0.00,"Project_Valerian.exe",
"Message_Array::Message_Array",1,0.09,0.00,10.20,0.00,"Project_Valerian.exe",
"Game_Library::Fetch_Entity_Template",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Job_Template::operator=",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::vector<int,std::allocator<int> > >,std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > >,1>::_Get_first",20,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::~unique_ptr<UI,std::default_delete<UI> >",1,0.01,0.00,1.68,0.00,"Project_Valerian.exe",
"GetCommandLineW",1,0.00,0.00,0.00,0.00,"KERNEL32.dll",
"std::_Allocate_manually_vector_aligned<std::_Default_allocate_traits>",3,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Buy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?good@ios_base@std@@QBE_NXZ",2,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Uninitialized_copy<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.20,0.00,"Project_Valerian.exe",
"std::basic_ostream<char,std::char_traits<char> >::sentry::sentry",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"ParseCommandLine",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Alloc_proxy",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_is_managed_app",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Tidy",2,0.00,0.00,0.15,0.00,"Project_Valerian.exe",
"std::_Rechecked<node *,node *>",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::~_Tree_comp_alloc<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >",1,0.01,0.00,0.79,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<Tile_Queue *,std::allocator<Tile_Queue> >::_Release",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Pocma<std::allocator<UI_Component_Item_Slot_Button> >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<node,node>",18,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_ostream<char,std::char_traits<char> >::_Sentry_base::_Sentry_base",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Move_alloc",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> >::_Move_assign_from",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::~unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Draw_System::~Draw_System",1,0.04,0.00,4.64,0.00,"Project_Valerian.exe",
"pre_cpp_initialization",1,0.00,0.00,0.02,0.00,"Project_Valerian.exe",
"std::move<std::vector<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > > &>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<Tile_Queue *,Tile_Queue *>",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<node>,std::_Vector_val<std::_Simple_types<node> >,1>::_Compressed_pair<std::allocator<node>,std::_Vector_val<std::_Simple_types<node> >,1><>",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1>::_Get_second",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Scene_Graph::Return_Structure_By_Array_Num",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Get_Num_Structure_Template",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<std::vector<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::allocator<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > > > &>",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><UI_Component_Item_Slot_Button>",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::~map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >",1,0.02,0.00,2.30,0.00,"Project_Valerian.exe",
"std::priority_queue<node,std::vector<node,std::allocator<node> >,std::less<node> >::~priority_queue<node,std::vector<node,std::allocator<node> >,std::less<node> >",4,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"?_Osfx@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEXXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Uninitialized_backout_al<Tile_Queue *,std::allocator<Tile_Queue> >::_Uninitialized_backout_al<Tile_Queue *,std::allocator<Tile_Queue> >",14,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::~_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::default_delete<UI>::operator()",1,0.01,0.00,1.68,0.00,"Project_Valerian.exe",
