Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"__scrt_main_policy::set_app_type",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<int const &>",16,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::__autoclassinit2",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Stats_Component::Entity_Manage_Job",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1>::_Compressed_pair<std::allocator<char>,std::_String_val<std::_Simple_types<char> >,1><std::allocator<char> const &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::~UI_Window_Structure_Create",1,0.00,0.00,0.05,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::~_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::basic_string<char,std::char_traits<char>,std::allocator<char> >::_Construct",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1>::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1><Draw_System * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::vector<UI_Component_Graphic_Button,std::allocator<UI_Component_Graphic_Button> > >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > &>",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Object_Service_Locator::Return_Render_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Draw_With_Simple_Clip",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"RtlInitializeSListHead",1,0.00,0.00,0.00,0.00,"ntdll.dll",
"Cursor::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> >::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> ><std::_Facet_base *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Myfirst",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Get_Num_Structure_Template",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Rechecked<std::vector<int,std::allocator<int> > *,std::vector<int,std::allocator<int> > *>",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Uninitialized_backout_al<std::vector<int,std::allocator<int> > *,std::allocator<std::vector<int,std::allocator<int> > > >::_Release",10,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> >::_Unique_ptr_base<Draw_System,std::default_delete<Draw_System> ><Draw_System *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> >::_Unique_ptr_base<Game_Library,std::default_delete<Game_Library> ><Game_Library *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_narrow_environment_policy::initialize_environment",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >::map<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> > >",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::_Ucopy<std::vector<int,std::allocator<int> > *>",1,0.00,0.00,0.24,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Tidy",1,0.00,0.00,0.18,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1>::_Get_second",12,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> >::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> ><Path_Field *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Tile_Queue,std::allocator<Tile_Queue> >::size",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Ptr_move_cat<std::vector<int,std::allocator<int> >,std::vector<int,std::allocator<int> > >",9,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::Init",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Draw_System,std::default_delete<Draw_System> >::unique_ptr<Draw_System,std::default_delete<Draw_System> ><std::default_delete<Draw_System>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Object_Diagnostic::operator=",2,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"Cursor::Draw",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Parse_Input_Message",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"mainCRTStartup",1,99.97,0.00,"8,313.06",0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >::_Vector_alloc<std::_Vec_base_types<Coordinate,std::allocator<Coordinate> > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::end<char,21>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Clear_Instruction",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::~vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >",2,0.00,0.00,0.07,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::Draw",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_initialize_crt",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Draw_System>,Draw_System *,1>::_Get_second",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_range<char *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Path_Field,std::default_delete<Path_Field> >::get",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Get_Recent_Mouse_Action",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::get_Scene_Graph",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Path_Field::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> >::unique_ptr<Global_Service_Locator,std::default_delete<Global_Service_Locator> ><std::default_delete<Global_Service_Locator>,0>",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"Render_Component::Adjust_Door_Orientation",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> ><std::default_delete<std::_Facet_base>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Message_Array,std::default_delete<Message_Array> >::_Unique_ptr_base<Message_Array,std::default_delete<Message_Array> ><Message_Array *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::get",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::~unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Player_Diagnostic::~UI_Window_Player_Diagnostic",1,0.01,0.00,0.86,0.00,"Project_Valerian.exe",
"std::unique_ptr<Path_Field,std::default_delete<Path_Field> >::unique_ptr<Path_Field,std::default_delete<Path_Field> ><std::default_delete<Path_Field>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<UI>,UI *,1>::_Get_second",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::vector<UI_Component_Item_Slot_Button,std::allocator<UI_Component_Item_Slot_Button> > >",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1>::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1><Game_Library * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1>::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1><std::_Facet_base * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<UI>,UI *,1>::_Compressed_pair<std::default_delete<UI>,UI *,1><UI * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1>::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1><Message_Array * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_comp_alloc<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::_Getpfirst",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >::_Tree<std::_Tmap_traits<Coordinate,Tile,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,Tile> >,0> >",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"AI_Job_Component::Add_Instruction_To_Array",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1>::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1><Cursor * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::move<std::allocator<UI_Component_Item_Slot_Button> &>",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::operator!=<UI_Component_Item_Slot_Button,UI_Component_Item_Slot_Button>",6,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Scene_Graph,std::default_delete<Scene_Graph> >::get",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<UI,std::default_delete<UI> >::unique_ptr<UI,std::default_delete<UI> ><std::default_delete<UI>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<Tile_Queue,std::allocator<Tile_Queue> > >::_Get_data",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Age_Mouse",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Game_Library,std::default_delete<Game_Library> >::unique_ptr<Game_Library,std::default_delete<Game_Library> ><std::default_delete<Game_Library>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"?_Incref@facet@locale@std@@UAEXXZ",1,0.00,0.00,0.00,0.00,"MSVCP140D.dll",
"std::_Unique_ptr_base<Scene_Graph,std::default_delete<Scene_Graph> >::_Unique_ptr_base<Scene_Graph,std::default_delete<Scene_Graph> ><Scene_Graph *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Fetch_Item_Template",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Path_Field::Path_Field",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >::~map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >",1,0.00,0.00,0.18,0.00,"Project_Valerian.exe",
"atexit",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"_RTC_Initialize",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<std::_Facet_base,std::default_delete<std::_Facet_base> >::_Myptr",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Game_Library>,Game_Library *,1>::_Get_second",8,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<Coordinate,std::allocator<Coordinate> >::vector<Coordinate,std::allocator<Coordinate> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Cursor,std::default_delete<Cursor> >::_Unique_ptr_base<Cursor,std::default_delete<Cursor> ><Cursor *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::allocator<Coordinate>,std::_Vector_val<std::_Simple_types<Coordinate> >,1>::_Compressed_pair<std::allocator<Coordinate>,std::_Vector_val<std::_Simple_types<Coordinate> >,1><>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Cursor>,Cursor *,1>::_Get_second",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_release_startup_lock",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1>::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1><Path_Field * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1>::_Compressed_pair<std::default_delete<Scene_Graph>,Scene_Graph *,1><Scene_Graph * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<UI,std::default_delete<UI> >::_Unique_ptr_base<UI,std::default_delete<UI> ><UI *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1>::_Compressed_pair<std::less<Coordinate>,std::_Compressed_pair<std::allocator<std::_Tree_node<std::pair<Coordinate const ,bool>,void *> >,std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >,1>,1><std::less<Coordinate> const &,std::_Zero_then_variadic_args_t>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::get",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1>::_Get_second",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Message_Array>,Message_Array *,1>::_Get_second",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_initialize_type_info",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Unique_ptr_base<Path_Field,std::default_delete<Path_Field> >::_Myptr",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"AI_Job_Component::Structure_Job_Oxygenate_Surroundings",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,Tile> > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Global_Service_Locator",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::Draw",1,0.00,0.00,0.09,0.00,"Project_Valerian.exe",
"Render_Component::Increment_Simple_Animation",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Render_Component::Change_Simple_Animation",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Cursor,std::default_delete<Cursor> >::unique_ptr<Cursor,std::default_delete<Cursor> ><std::default_delete<Cursor>,0>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::unique_ptr<Message_Array,std::default_delete<Message_Array> >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >::vector<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > >",1,0.00,0.00,0.01,0.00,"Project_Valerian.exe",
"UI_Window_Screen_Buttons::operator=",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::allocator<std::_Container_proxy>::allocator<std::_Container_proxy><std::vector<int,std::allocator<int> > >",5,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >::~_Tree<std::_Tmap_traits<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> >,0> >",1,0.00,0.00,0.18,0.00,"Project_Valerian.exe",
"LTimer::LTimer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_val<std::_Simple_types<Coordinate> >::_Vector_val<std::_Simple_types<Coordinate> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Structure_Create::operator=",1,0.00,0.00,0.06,0.00,"Project_Valerian.exe",
"std::forward<Global_Service_Locator * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::addressof<std::_Vector_val<std::_Simple_types<std::vector<int,std::allocator<int> > > > >",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Cursor",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >::~_Vector_alloc<std::_Vec_base_types<std::vector<int,std::allocator<int> >,std::allocator<std::vector<int,std::allocator<int> > > > >",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Game_Library::Fetch_Blueprint",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Debug_range2<char *>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >::_Tree_val<std::_Tree_simple_types<std::pair<Coordinate const ,bool> > >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::less<Coordinate> const &>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Message_Input::Return_Event",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Get_Mouse_Grid_Coord",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_set_unhandled_exception_filter",1,0.00,0.00,0.04,0.00,"Project_Valerian.exe",
"std::forward<std::allocator<std::vector<int,std::allocator<int> > > >",4,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<std::_Facet_base>,std::_Facet_base *,1>::_Get_second",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<UI * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Cursor::Update",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::map<Coordinate,bool,std::less<Coordinate>,std::allocator<std::pair<Coordinate const ,bool> > >::__autoclassinit2",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Game_Window",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<Game_Library * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"UI_Window_Generic::Init",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >::allocator<std::_Tree_node<std::pair<Coordinate const ,Tile>,void *> >",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Zero_then_variadic_args_t>",2,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::forward<std::_Facet_base * &>",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"std::_Compressed_pair<std::default_delete<Path_Field>,Path_Field *,1>::_Get_second",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"__scrt_is_ucrt_dll_in_use",3,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
"Global_Service_Locator::Register_Draw_System_Pointer",1,0.00,0.00,0.00,0.00,"Project_Valerian.exe",
